Pruning Completed
-----------------------------------------------
[STAGE 3] Finetune for 25 epochs after Pruning
-----------------------------------------------
Ultralytics 8.3.176  Python-3.10.11 torch-2.7.1+cu118 CUDA:0 (NVIDIA GeForce RTX 3060, 12288MiB)
[34m[1mengine\trainer: [0magnostic_nms=False, amp=True, augment=False, auto_augment=randaugment, batch=16, bgr=0.0, box=7.5, cache=False, cfg=None, classes=None, close_mosaic=10, cls=0.5, conf=None, copy_paste=0.0, copy_paste_mode=flip, cos_lr=False, cutmix=0.0, data=C:/Users/PC/Desktop/Project/Torch-Pruning/examples/yolov11n/27073186/TXL-PBC/TXL-PBC/data.yaml, degrees=0.0, deterministic=True, device=None, dfl=1.5, dnn=False, dropout=0.0, dynamic=False, embed=None, epochs=25, erasing=0.4, exist_ok=True, fliplr=0.5, flipud=0.0, format=torchscript, fraction=1.0, freeze=None, half=False, hsv_h=0.015, hsv_s=0.7, hsv_v=0.4, imgsz=640, int8=False, iou=0.7, keras=False, kobj=1.0, line_width=None, lr0=0.001, lrf=0.01, mask_ratio=4, max_det=300, mixup=0.0, mode=train, model=yolo11n.pt, momentum=0.937, mosaic=1.0, multi_scale=False, name=pruned_b16_75.0%_after_finetune, nbs=64, nms=False, opset=None, optimize=False, optimizer=auto, overlap_mask=True, patience=100, perspective=0.0, plots=True, pose=12.0, pretrained=True, profile=False, project=C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\runs, rect=False, resume=False, retina_masks=False, save=True, save_conf=False, save_crop=False, save_dir=C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\runs\pruned_b16_75.0%_after_finetune, save_frames=False, save_json=False, save_period=-1, save_txt=False, scale=0.5, seed=0, shear=0.0, show=False, show_boxes=True, show_conf=True, show_labels=True, simplify=True, single_cls=False, source=None, split=val, stream_buffer=False, task=detect, time=None, tracker=botsort.yaml, translate=0.1, val=True, verbose=True, vid_stride=1, visualize=False, warmup_bias_lr=0.1, warmup_epochs=3.0, warmup_momentum=0.8, weight_decay=0.0005, workers=8, workspace=None
Freezing layer 'model.23.dfl.conv.weight'
[34m[1mAMP: [0mrunning Automatic Mixed Precision (AMP) checks...
[34m[1mAMP: [0mchecks passed 
[34m[1mtrain: [0mFast image access  (ping: 0.00.0 ms, read: 422.5298.9 MB/s, size: 29.0 KB)
[34m[1mtrain: [0mScanning C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\labels\train.cache... 882 images, 0 backgrounds, 0 corrupt: 100%|##########| 882/882 [00:00<?, ?it/s]
[34m[1mtrain: [0mScanning C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\labels\train.cache... 882 images, 0 backgrounds, 0 corrupt: 100%|##########| 882/882 [00:00<?, ?it/s]
[34m[1mtrain: [0mC:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\images\train\92129d1652e75c3892beb376df57d274.png: 1 duplicate labels removed
[34m[1mtrain: [0mC:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\images\train\a8581e04ac765bd3ad658cf8e530a6ea.png: 1 duplicate labels removed
[34m[1mtrain: [0mC:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\images\train\c255521a08b75da09373db44e7f099c5.png: 17 duplicate labels removed
[34m[1mval: [0mFast image access  (ping: 0.00.0 ms, read: 422.2203.0 MB/s, size: 37.5 KB)
[34m[1mval: [0mScanning C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\labels\val.cache... 252 images, 0 backgrounds, 0 corrupt: 100%|##########| 252/252 [00:00<?, ?it/s]
[34m[1mval: [0mScanning C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\labels\val.cache... 252 images, 0 backgrounds, 0 corrupt: 100%|##########| 252/252 [00:00<?, ?it/s]
[34m[1mval: [0mC:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\images\val\0ac132c270355979b686c0801e558849.png: 15 duplicate labels removed
Plotting labels to C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\runs\pruned_b16_75.0%_after_finetune\labels.jpg... 
[34m[1moptimizer:[0m 'optimizer=auto' found, ignoring 'lr0=0.001' and 'momentum=0.937' and determining best 'optimizer', 'lr0' and 'momentum' automatically... 
[34m[1moptimizer:[0m AdamW(lr=0.001429, momentum=0.9) with parameter groups 89 weight(decay=0.0), 96 weight(decay=0.0005), 95 bias(decay=0.0)
Image sizes 640 train, 640 val
Using 8 dataloader workers
Logging results to [1mC:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\runs\pruned_b16_75.0%_after_finetune[0m
Starting training for 25 epochs...
      Epoch    GPU_mem   box_loss   cls_loss   dfl_loss  Instances       Size
  0%|          | 0/56 [00:00<?, ?it/s]
       1/25      1.71G      2.925      4.057      2.688        309        640:   0%|          | 0/56 [00:00<?, ?it/s]
      17/25       2.7G      0.673     0.5092      1.035        197        640:  38%|###7      | 21/56 [00:02<00:03,  9.16it/s]
      17/25       2.7G      0.673     0.5092      1.035        197        640:  39%|###9      | 22/56 [00:02<00:03,  8.79it/s]
      17/25       2.7G     0.6727     0.5079      1.035        199        640:  39%|###9      | 22/56 [00:02<00:03,  8.79it/s]
      17/25       2.7G     0.6727     0.5079      1.035        199        640:  41%|####1     | 23/56 [00:02<00:03,  8.90it/s]
      17/25       2.7G     0.6772     0.5085      1.038        213        640:  41%|####1     | 23/56 [00:02<00:03,  8.90it/s]
      17/25       2.7G     0.6772     0.5085      1.038        213        640:  43%|####2     | 24/56 [00:02<00:03,  9.00it/s]
      17/25       2.7G     0.6811     0.5105       1.04        240        640:  43%|####2     | 24/56 [00:02<00:03,  9.00it/s]
      17/25       2.7G     0.6811     0.5105       1.04        240        640:  45%|####4     | 25/56 [00:02<00:03,  9.04it/s]
      17/25       2.7G     0.6865     0.5128      1.044        194        640:  45%|####4     | 25/56 [00:02<00:03,  9.04it/s]
      17/25       2.7G     0.6865     0.5128      1.044        194        640:  46%|####6     | 26/56 [00:02<00:03,  8.67it/s]
      17/25       2.7G     0.6861     0.5119      1.043        210        640:  46%|####6     | 26/56 [00:03<00:03,  8.67it/s]
      17/25       2.7G     0.6861     0.5119      1.043        210        640:  48%|####8     | 27/56 [00:03<00:03,  8.84it/s]
      17/25       2.7G     0.6827     0.5099      1.041        207        640:  48%|####8     | 27/56 [00:03<00:03,  8.84it/s]
      17/25       2.7G     0.6827     0.5099      1.041        207        640:  50%|#####     | 28/56 [00:03<00:03,  8.93it/s]
      17/25       2.7G     0.6853     0.5121      1.044        175        640:  50%|#####     | 28/56 [00:03<00:03,  8.93it/s]
      17/25       2.7G     0.6853     0.5121      1.044        175        640:  52%|#####1    | 29/56 [00:03<00:02,  9.04it/s]
      17/25       2.7G     0.6856     0.5109      1.044        222        640:  52%|#####1    | 29/56 [00:03<00:02,  9.04it/s]
      17/25       2.7G     0.6856     0.5109      1.044        222        640:  54%|#####3    | 30/56 [00:03<00:02,  8.72it/s]
      17/25       2.7G     0.6852     0.5111      1.044        224        640:  54%|#####3    | 30/56 [00:03<00:02,  8.72it/s]
      17/25       2.7G     0.6852     0.5111      1.044        224        640:  55%|#####5    | 31/56 [00:03<00:02,  8.75it/s]
      17/25       2.7G     0.6881     0.5129      1.044        253        640:  55%|#####5    | 31/56 [00:03<00:02,  8.75it/s]
      17/25       2.7G     0.6881     0.5129      1.044        253        640:  57%|#####7    | 32/56 [00:03<00:02,  8.85it/s]
      17/25       2.7G     0.6865      0.512      1.043        200        640:  57%|#####7    | 32/56 [00:03<00:02,  8.85it/s]
      17/25       2.7G     0.6865      0.512      1.043        200        640:  59%|#####8    | 33/56 [00:03<00:02,  9.01it/s]
      17/25       2.7G     0.6885     0.5124      1.044        210        640:  59%|#####8    | 33/56 [00:03<00:02,  9.01it/s]
      17/25       2.7G     0.6885     0.5124      1.044        210        640:  61%|######    | 34/56 [00:03<00:02,  8.55it/s]
      17/25       2.7G       0.69     0.5133      1.045        236        640:  61%|######    | 34/56 [00:03<00:02,  8.55it/s]
      17/25       2.7G       0.69     0.5133      1.045        236        640:  62%|######2   | 35/56 [00:03<00:02,  8.82it/s]
      17/25       2.7G       0.69     0.5136      1.044        192        640:  62%|######2   | 35/56 [00:04<00:02,  8.82it/s]
      17/25       2.7G       0.69     0.5136      1.044        192        640:  64%|######4   | 36/56 [00:04<00:02,  8.95it/s]
      17/25       2.7G     0.6879     0.5124      1.042        218        640:  64%|######4   | 36/56 [00:04<00:02,  8.95it/s]
      17/25       2.7G     0.6879     0.5124      1.042        218        640:  66%|######6   | 37/56 [00:04<00:02,  9.10it/s]
      17/25       2.7G     0.6845     0.5107      1.041        194        640:  66%|######6   | 37/56 [00:04<00:02,  9.10it/s]
      17/25       2.7G     0.6845     0.5107      1.041        194        640:  68%|######7   | 38/56 [00:04<00:02,  8.68it/s]
      17/25       2.7G     0.6825     0.5099       1.04        215        640:  68%|######7   | 38/56 [00:04<00:02,  8.68it/s]
      17/25       2.7G     0.6825     0.5099       1.04        215        640:  70%|######9   | 39/56 [00:04<00:01,  8.83it/s]
      17/25       2.7G     0.6802     0.5073      1.038        182        640:  70%|######9   | 39/56 [00:04<00:01,  8.83it/s]
      17/25       2.7G     0.6793      0.506      1.036        190        640:  70%|######9   | 39/56 [00:04<00:01,  8.83it/s]
      17/25       2.7G     0.6793      0.506      1.036        190        640:  73%|#######3  | 41/56 [00:04<00:01,  9.07it/s]
      17/25       2.7G     0.6808     0.5054      1.036        237        640:  73%|#######3  | 41/56 [00:04<00:01,  9.07it/s]
      17/25       2.7G     0.6808     0.5054      1.036        237        640:  75%|#######5  | 42/56 [00:04<00:01,  8.66it/s]
      17/25       2.7G       0.68     0.5059      1.037        229        640:  75%|#######5  | 42/56 [00:04<00:01,  8.66it/s]
      17/25       2.7G       0.68     0.5059      1.037        229        640:  77%|#######6  | 43/56 [00:04<00:01,  8.87it/s]
      17/25       2.7G     0.6794      0.505      1.036        241        640:  77%|#######6  | 43/56 [00:04<00:01,  8.87it/s]
      17/25       2.7G     0.6794      0.505      1.036        241        640:  79%|#######8  | 44/56 [00:04<00:01,  8.95it/s]
      17/25       2.7G     0.6769     0.5043      1.035        237        640:  79%|#######8  | 44/56 [00:05<00:01,  8.95it/s]
      17/25       2.7G     0.6769     0.5043      1.035        237        640:  80%|########  | 45/56 [00:05<00:01,  9.00it/s]
      17/25       2.7G     0.6762     0.5039      1.034        194        640:  80%|########  | 45/56 [00:05<00:01,  9.00it/s]
      17/25       2.7G     0.6762     0.5039      1.034        194        640:  82%|########2 | 46/56 [00:05<00:01,  8.52it/s]
      17/25       2.7G     0.6759     0.5037      1.033        218        640:  82%|########2 | 46/56 [00:05<00:01,  8.52it/s]
      17/25       2.7G     0.6759     0.5037      1.033        218        640:  84%|########3 | 47/56 [00:05<00:01,  8.69it/s]
      17/25       2.7G      0.678     0.5047      1.035        204        640:  84%|########3 | 47/56 [00:05<00:01,  8.69it/s]
      17/25       2.7G      0.678     0.5047      1.035        204        640:  86%|########5 | 48/56 [00:05<00:00,  8.84it/s]
      17/25       2.7G      0.677     0.5043      1.034        240        640:  86%|########5 | 48/56 [00:05<00:00,  8.84it/s]
      17/25       2.7G      0.677     0.5043      1.034        240        640:  88%|########7 | 49/56 [00:05<00:00,  8.91it/s]
      17/25       2.7G     0.6769     0.5046      1.035        196        640:  88%|########7 | 49/56 [00:05<00:00,  8.91it/s]
      17/25       2.7G     0.6769     0.5046      1.035        196        640:  89%|########9 | 50/56 [00:05<00:00,  8.63it/s]
      17/25       2.7G     0.6758     0.5036      1.034        215        640:  89%|########9 | 50/56 [00:05<00:00,  8.63it/s]
      17/25       2.7G     0.6758     0.5036      1.034        215        640:  91%|#########1| 51/56 [00:05<00:00,  8.75it/s]
      17/25       2.7G     0.6743      0.503      1.033        181        640:  91%|#########1| 51/56 [00:05<00:00,  8.75it/s]
      17/25       2.7G     0.6743      0.503      1.033        181        640:  93%|#########2| 52/56 [00:05<00:00,  8.95it/s]
      17/25       2.7G     0.6738     0.5022      1.033        221        640:  93%|#########2| 52/56 [00:05<00:00,  8.95it/s]
      17/25       2.7G     0.6738     0.5022      1.033        221        640:  95%|#########4| 53/56 [00:05<00:00,  9.02it/s]
      17/25       2.7G     0.6735     0.5024      1.032        239        640:  95%|#########4| 53/56 [00:06<00:00,  9.02it/s]
      17/25       2.7G     0.6735     0.5024      1.032        239        640:  96%|#########6| 54/56 [00:06<00:00,  8.59it/s]
      17/25       2.7G     0.6723     0.5019      1.032        229        640:  96%|#########6| 54/56 [00:06<00:00,  8.59it/s]
      17/25       2.7G     0.6723     0.5019      1.032        229        640:  98%|#########8| 55/56 [00:06<00:00,  8.90it/s]
      17/25       2.7G     0.6756     0.5041      1.032         33        640:  98%|#########8| 55/56 [00:06<00:00,  8.90it/s]
      17/25       2.7G     0.6756     0.5041      1.032         33        640: 100%|##########| 56/56 [00:06<00:00,  8.96it/s]


                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):   0%|          | 0/8 [00:00<?, ?it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  12%|#2        | 1/8 [00:00<00:01,  6.78it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  25%|##5       | 2/8 [00:00<00:00,  7.09it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  38%|###7      | 3/8 [00:00<00:00,  7.14it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  50%|#####     | 4/8 [00:00<00:00,  6.95it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  62%|######2   | 5/8 [00:00<00:00,  6.98it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  75%|#######5  | 6/8 [00:00<00:00,  6.88it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  88%|########7 | 7/8 [00:01<00:00,  6.91it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 100%|##########| 8/8 [00:01<00:00,  7.10it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 100%|##########| 8/8 [00:01<00:00,  7.02it/s]

                   all        252       3737      0.953      0.907      0.965      0.794



      Epoch    GPU_mem   box_loss   cls_loss   dfl_loss  Instances       Size


  0%|          | 0/56 [00:00<?, ?it/s]
      18/25       2.7G     0.5874     0.4258     0.9815        223        640:   0%|          | 0/56 [00:00<?, ?it/s]
      18/25       2.7G     0.5874     0.4258     0.9815        223        640:   2%|1         | 1/56 [00:00<00:06,  8.56it/s]
      18/25       2.7G     0.6738     0.4695      1.022        229        640:   2%|1         | 1/56 [00:00<00:06,  8.56it/s]
      18/25       2.7G     0.6738     0.4695      1.022        229        640:   4%|3         | 2/56 [00:00<00:06,  8.23it/s]
      18/25       2.7G     0.6425     0.4728      1.009        206        640:   4%|3         | 2/56 [00:00<00:06,  8.23it/s]
      18/25       2.7G     0.6425     0.4728      1.009        206        640:   5%|5         | 3/56 [00:00<00:06,  8.77it/s]
      18/25       2.7G     0.6811     0.4948      1.028        240        640:   5%|5         | 3/56 [00:00<00:06,  8.77it/s]
      18/25       2.7G     0.6811     0.4948      1.028        240        640:   7%|7         | 4/56 [00:00<00:05,  9.17it/s]
      18/25       2.7G     0.6639     0.4837      1.018        249        640:   7%|7         | 4/56 [00:00<00:05,  9.17it/s]
      18/25       2.7G     0.6639     0.4837      1.018        249        640:   9%|8         | 5/56 [00:00<00:05,  9.25it/s]
      18/25       2.7G     0.6581     0.4838       1.01        217        640:   9%|8         | 5/56 [00:00<00:05,  9.25it/s]
      18/25       2.7G     0.6581     0.4838       1.01        217        640:  11%|#         | 6/56 [00:00<00:06,  8.29it/s]
      18/25       2.7G     0.6609     0.4875      1.018        237        640:  11%|#         | 6/56 [00:00<00:06,  8.29it/s]
      18/25       2.7G     0.6609     0.4875      1.018        237        640:  12%|#2        | 7/56 [00:00<00:05,  8.53it/s]
      18/25       2.7G     0.6547     0.4824      1.018        191        640:  12%|#2        | 7/56 [00:00<00:05,  8.53it/s]
      18/25       2.7G     0.6424     0.4759      1.011        204        640:  12%|#2        | 7/56 [00:01<00:05,  8.53it/s]
      18/25       2.7G     0.6424     0.4759      1.011        204        640:  16%|#6        | 9/56 [00:01<00:05,  9.04it/s]
      18/25       2.7G     0.6461      0.479      1.009        197        640:  16%|#6        | 9/56 [00:01<00:05,  9.04it/s]
      18/25       2.7G     0.6461      0.479      1.009        197        640:  18%|#7        | 10/56 [00:01<00:05,  8.63it/s]
      18/25       2.7G      0.647     0.4799      1.011        223        640:  18%|#7        | 10/56 [00:01<00:05,  8.63it/s]
      18/25       2.7G      0.647     0.4799      1.011        223        640:  20%|#9        | 11/56 [00:01<00:05,  8.83it/s]
      18/25       2.7G     0.6489     0.4819      1.013        185        640:  20%|#9        | 11/56 [00:01<00:05,  8.83it/s]
      18/25       2.7G     0.6489     0.4819      1.013        185        640:  21%|##1       | 12/56 [00:01<00:04,  8.99it/s]
      18/25       2.7G     0.6511      0.483      1.011        211        640:  21%|##1       | 12/56 [00:01<00:04,  8.99it/s]
      18/25       2.7G     0.6511      0.483      1.011        211        640:  23%|##3       | 13/56 [00:01<00:04,  9.02it/s]
      18/25       2.7G     0.6613     0.4856      1.018        219        640:  23%|##3       | 13/56 [00:01<00:04,  9.02it/s]
      18/25       2.7G     0.6613     0.4856      1.018        219        640:  25%|##5       | 14/56 [00:01<00:04,  8.51it/s]
      18/25       2.7G      0.658     0.4849      1.019        214        640:  25%|##5       | 14/56 [00:01<00:04,  8.51it/s]
      18/25       2.7G      0.658     0.4849      1.019        214        640:  27%|##6       | 15/56 [00:01<00:04,  8.71it/s]
      18/25       2.7G     0.6565     0.4818      1.016        191        640:  27%|##6       | 15/56 [00:01<00:04,  8.71it/s]
      18/25       2.7G     0.6565     0.4818      1.016        191        640:  29%|##8       | 16/56 [00:01<00:04,  8.82it/s]
      18/25       2.7G      0.658     0.4814      1.017        191        640:  29%|##8       | 16/56 [00:01<00:04,  8.82it/s]
      18/25       2.7G      0.658     0.4814      1.017        191        640:  30%|###       | 17/56 [00:01<00:04,  8.87it/s]
      18/25       2.7G     0.6515     0.4784      1.012        222        640:  30%|###       | 17/56 [00:02<00:04,  8.87it/s]
      18/25       2.7G     0.6515     0.4784      1.012        222        640:  32%|###2      | 18/56 [00:02<00:04,  8.49it/s]
      18/25       2.7G     0.6478     0.4769      1.011        224        640:  32%|###2      | 18/56 [00:02<00:04,  8.49it/s]
      18/25       2.7G     0.6478     0.4769      1.011        224        640:  34%|###3      | 19/56 [00:02<00:04,  8.58it/s]
      18/25       2.7G     0.6531     0.4783      1.013        209        640:  34%|###3      | 19/56 [00:02<00:04,  8.58it/s]
      18/25       2.7G     0.6531     0.4783      1.013        209        640:  36%|###5      | 20/56 [00:02<00:04,  8.76it/s]
      18/25       2.7G     0.6527      0.479      1.015        197        640:  36%|###5      | 20/56 [00:02<00:04,  8.76it/s]
      18/25       2.7G     0.6527      0.479      1.015        197        640:  38%|###7      | 21/56 [00:02<00:03,  8.92it/s]
      18/25       2.7G     0.6509     0.4774      1.014        247        640:  38%|###7      | 21/56 [00:02<00:03,  8.92it/s]
      18/25       2.7G     0.6509     0.4774      1.014        247        640:  39%|###9      | 22/56 [00:02<00:03,  8.55it/s]
      18/25       2.7G     0.6592     0.4817       1.02        206        640:  39%|###9      | 22/56 [00:02<00:03,  8.55it/s]
      18/25       2.7G     0.6592     0.4817       1.02        206        640:  41%|####1     | 23/56 [00:02<00:03,  8.63it/s]
      18/25       2.7G      0.658     0.4807      1.016        203        640:  41%|####1     | 23/56 [00:02<00:03,  8.63it/s]
      18/25       2.7G      0.658     0.4807      1.016        203        640:  43%|####2     | 24/56 [00:02<00:03,  8.68it/s]
      18/25       2.7G     0.6594     0.4812      1.018        236        640:  43%|####2     | 24/56 [00:02<00:03,  8.68it/s]
      18/25       2.7G     0.6594     0.4812      1.018        236        640:  45%|####4     | 25/56 [00:02<00:03,  8.90it/s]
      18/25       2.7G     0.6597     0.4817      1.019        211        640:  45%|####4     | 25/56 [00:02<00:03,  8.90it/s]
      18/25       2.7G     0.6597     0.4817      1.019        211        640:  46%|####6     | 26/56 [00:02<00:03,  8.48it/s]
      18/25       2.7G      0.656     0.4798      1.017        231        640:  46%|####6     | 26/56 [00:03<00:03,  8.48it/s]
      18/25       2.7G      0.656     0.4798      1.017        231        640:  48%|####8     | 27/56 [00:03<00:03,  8.78it/s]
      18/25       2.7G     0.6571     0.4807      1.018        209        640:  48%|####8     | 27/56 [00:03<00:03,  8.78it/s]
      18/25       2.7G     0.6571     0.4807      1.018        209        640:  50%|#####     | 28/56 [00:03<00:03,  9.04it/s]
      18/25       2.7G     0.6562     0.4804      1.016        198        640:  50%|#####     | 28/56 [00:03<00:03,  9.04it/s]
      18/25       2.7G     0.6562     0.4804      1.016        198        640:  52%|#####1    | 29/56 [00:03<00:03,  8.91it/s]
      18/25       2.7G     0.6579     0.4805      1.017        218        640:  52%|#####1    | 29/56 [00:03<00:03,  8.91it/s]
      18/25       2.7G     0.6579     0.4805      1.017        218        640:  54%|#####3    | 30/56 [00:03<00:03,  8.58it/s]
      18/25       2.7G     0.6561     0.4797      1.016        198        640:  54%|#####3    | 30/56 [00:03<00:03,  8.58it/s]
      18/25       2.7G     0.6561     0.4797      1.016        198        640:  55%|#####5    | 31/56 [00:03<00:02,  8.91it/s]
      18/25       2.7G     0.6545     0.4803      1.016        215        640:  55%|#####5    | 31/56 [00:03<00:02,  8.91it/s]
      18/25       2.7G     0.6545     0.4803      1.016        215        640:  57%|#####7    | 32/56 [00:03<00:02,  9.10it/s]
      18/25       2.7G     0.6532     0.4791      1.016        205        640:  57%|#####7    | 32/56 [00:03<00:02,  9.10it/s]
      18/25       2.7G     0.6532     0.4791      1.016        205        640:  59%|#####8    | 33/56 [00:03<00:02,  9.26it/s]
      18/25       2.7G     0.6539     0.4788      1.016        212        640:  59%|#####8    | 33/56 [00:03<00:02,  9.26it/s]
      18/25       2.7G     0.6539     0.4788      1.016        212        640:  61%|######    | 34/56 [00:03<00:02,  8.63it/s]
      18/25       2.7G     0.6544     0.4783      1.016        252        640:  61%|######    | 34/56 [00:03<00:02,  8.63it/s]
      18/25       2.7G     0.6544     0.4783      1.016        252        640:  62%|######2   | 35/56 [00:03<00:02,  8.96it/s]
      18/25       2.7G     0.6504     0.4757      1.014        220        640:  62%|######2   | 35/56 [00:04<00:02,  8.96it/s]
      18/25       2.7G     0.6504     0.4757      1.014        220        640:  64%|######4   | 36/56 [00:04<00:02,  8.90it/s]
      18/25       2.7G      0.651     0.4768      1.015        216        640:  64%|######4   | 36/56 [00:04<00:02,  8.90it/s]
      18/25       2.7G      0.651     0.4768      1.015        216        640:  66%|######6   | 37/56 [00:04<00:02,  8.94it/s]
      18/25       2.7G     0.6497      0.476      1.014        239        640:  66%|######6   | 37/56 [00:04<00:02,  8.94it/s]
      18/25       2.7G     0.6497      0.476      1.014        239        640:  68%|######7   | 38/56 [00:04<00:02,  8.78it/s]
      18/25       2.7G     0.6479     0.4754      1.013        247        640:  68%|######7   | 38/56 [00:04<00:02,  8.78it/s]
      18/25       2.7G     0.6479     0.4754      1.013        247        640:  70%|######9   | 39/56 [00:04<00:01,  8.89it/s]
      18/25       2.7G     0.6494     0.4764      1.014        191        640:  70%|######9   | 39/56 [00:04<00:01,  8.89it/s]
      18/25       2.7G     0.6494     0.4764      1.014        191        640:  71%|#######1  | 40/56 [00:04<00:01,  9.10it/s]
